Date,Open,Low,High,Close,Volume,symbol
2020-08-19 09:52:00,16.4500,16.0900,16.4500,16.0900,11760,ISDR
2020-08-19 10:01:00,16.0500,16.0500,16.0500,16.0500,12026,ISDR
2020-08-19 10:02:00,16.4100,16.2450,16.2500,16.4100,15161,ISDR
2020-08-19 10:08:00,16.5100,16.5100,16.5100,16.5100,15552,ISDR
2020-08-19 10:09:00,16.5100,16.5000,16.5000,16.5100,15873,ISDR
2020-08-19 10:18:00,16.4000,16.4000,16.4000,16.4000,16536,ISDR
2020-08-19 10:19:00,16.6900,16.5000,16.5000,16.6900,17075,ISDR
2020-08-19 10:37:00,16.5750,16.5750,16.5750,16.5750,17175,ISDR
2020-08-19 10:38:00,16.5850,16.5850,16.5850,16.5850,17275,ISDR
2020-08-19 10:41:00,16.6450,16.6450,16.6450,16.6450,17475,ISDR
2020-08-19 10:45:00,16.9899,16.9899,16.9899,16.9899,17625,ISDR
2020-08-19 10:47:00,16.6550,16.6550,16.6550,16.6550,17775,ISDR
2020-08-19 10:49:00,16.7300,16.7300,16.7300,16.7300,17955,ISDR
2020-08-19 10:53:00,16.7400,16.6815,16.7400,16.6815,20505,ISDR
2020-08-19 10:54:00,16.5001,16.5001,16.5001,16.5001,22529,ISDR
2020-08-19 10:55:00,16.6600,16.6500,16.6600,16.6500,22953,ISDR
2020-08-19 10:56:00,16.7000,16.7000,16.7000,16.7000,23143,ISDR
2020-08-19 10:58:00,16.6650,16.6650,16.6650,16.6650,23348,ISDR
2020-08-19 10:59:00,16.6200,16.6200,16.6200,16.6200,23448,ISDR
2020-08-19 11:05:00,16.7198,16.7198,16.7198,16.7198,24091,ISDR
2020-08-19 11:09:00,16.6100,16.6100,16.6100,16.6100,24251,ISDR
2020-08-19 11:10:00,16.7050,16.7050,16.7050,16.7050,24451,ISDR
2020-08-19 11:14:00,16.7722,16.7722,16.7722,16.7722,24551,ISDR
2020-08-19 11:46:00,16.6200,16.6200,16.6200,16.6200,24651,ISDR
2020-08-19 12:28:00,16.8700,16.7800,16.7800,16.8700,25005,ISDR
2020-08-19 12:45:00,16.6700,16.5000,16.6700,16.5000,26356,ISDR
2020-08-19 12:46:00,16.3200,16.3200,16.3200,16.3200,26911,ISDR
2020-08-19 12:50:00,16.4999,16.3700,16.3700,16.4999,28081,ISDR
2020-08-19 12:51:00,16.5000,16.4800,16.4800,16.5000,29086,ISDR
2020-08-19 12:57:00,16.4100,16.4100,16.4100,16.4100,29386,ISDR
2020-08-19 13:06:00,16.5300,16.5200,16.5200,16.5200,30086,ISDR
2020-08-19 13:18:00,16.6600,16.6500,16.6600,16.6500,30790,ISDR
2020-08-19 13:45:00,16.6316,16.6316,16.6316,16.6316,31124,ISDR
2020-08-19 13:47:00,16.7899,16.7899,16.7899,16.7899,31244,ISDR
2020-08-19 13:53:00,16.7900,16.7900,16.7900,16.7900,31542,ISDR
2020-08-19 14:26:00,16.4700,16.4200,16.4700,16.4200,32466,ISDR
2020-08-19 14:27:00,16.2900,16.2900,16.2900,16.2900,32800,ISDR
2020-08-19 14:28:00,16.3900,16.2900,16.2900,16.3900,33900,ISDR
2020-08-19 14:31:00,16.5500,16.5500,16.5500,16.5500,34233,ISDR
2020-08-19 14:32:00,16.5100,16.4500,16.5100,16.4500,34905,ISDR
2020-08-19 14:39:00,16.4100,16.3400,16.4100,16.3400,35410,ISDR
2020-08-19 15:13:00,16.4400,16.4400,16.4400,16.4400,35610,ISDR
2020-08-19 15:31:00,16.5393,16.5200,16.5200,16.5393,35915,ISDR
2020-08-19 15:36:00,16.4200,16.4100,16.4200,16.4100,36339,ISDR
2020-08-19 15:38:00,16.4100,16.4100,16.4100,16.4100,36544,ISDR
2020-08-19 15:55:00,16.4800,16.4800,16.4800,16.4800,36830,ISDR
2020-08-19 15:56:00,16.3300,16.3300,16.3300,16.3300,36983,ISDR
2020-08-19 15:59:00,16.1303,16.0500,16.1000,16.0500,38153,ISDR
2020-08-20 09:31:00,16.3100,16.3100,16.3100,16.3100,100,ISDR
2020-08-20 09:32:00,16.0500,15.8600,16.0500,15.8600,1564,ISDR
2020-08-20 09:40:00,15.9000,15.7900,15.7900,15.9000,4146,ISDR
2020-08-20 09:41:00,16.0400,16.0000,16.0000,16.0400,4737,ISDR
2020-08-20 09:43:00,16.0600,16.0600,16.0600,16.0600,4837,ISDR
2020-08-20 09:44:00,16.1300,16.1300,16.1300,16.1300,5045,ISDR
2020-08-20 09:45:00,16.1300,15.9900,16.1300,15.9900,5550,ISDR
2020-08-20 09:46:00,15.8800,15.8800,15.8800,15.8800,5892,ISDR
2020-08-20 09:47:00,15.6800,15.6500,15.6500,15.6500,6392,ISDR
2020-08-20 09:52:00,15.8000,15.7899,15.7899,15.8000,6806,ISDR
2020-08-20 09:54:00,16.0300,16.0300,16.0300,16.0300,6911,ISDR
2020-08-20 09:59:00,16.0400,15.9000,15.9000,16.0400,7976,ISDR
2020-08-20 10:00:00,16.0900,16.0300,16.0300,16.0900,8522,ISDR
2020-08-20 10:01:00,16.1400,16.1200,16.1200,16.1400,9063,ISDR
2020-08-20 10:09:00,16.4500,16.4500,16.4500,16.4500,9178,ISDR
2020-08-20 10:33:00,16.4600,16.4600,16.4600,16.4600,9313,ISDR
2020-08-20 11:21:00,16.0550,16.0550,16.0550,16.0550,9983,ISDR
2020-08-20 11:43:00,16.4200,16.4200,16.4200,16.4200,10165,ISDR
2020-08-20 12:09:00,16.3700,16.3700,16.3700,16.3700,10298,ISDR
2020-08-20 12:25:00,16.0562,16.0562,16.0562,16.0562,10859,ISDR
2020-08-20 12:30:00,16.0600,16.0600,16.0600,16.0600,11016,ISDR
2020-08-20 12:34:00,16.0500,16.0500,16.0500,16.0500,11536,ISDR
2020-08-20 12:35:00,16.2100,16.0500,16.0500,16.2100,11928,ISDR
2020-08-20 12:36:00,16.2437,16.2437,16.2437,16.2437,12038,ISDR
2020-08-20 12:46:00,16.1000,16.1000,16.1000,16.1000,13060,ISDR
2020-08-20 13:08:00,16.1106,16.1106,16.1106,16.1106,13980,ISDR
2020-08-20 13:18:00,16.2050,16.2050,16.2050,16.2050,14765,ISDR
2020-08-20 13:27:00,16.2006,16.2000,16.2000,16.2006,15841,ISDR
2020-08-20 13:28:00,16.1202,16.1200,16.1200,16.1200,16841,ISDR
2020-08-20 13:29:00,16.0500,15.9400,16.0500,15.9400,17856,ISDR
2020-08-20 13:42:00,15.6601,15.6601,15.6601,15.6601,18892,ISDR
2020-08-20 13:55:00,15.9600,15.9600,15.9600,15.9600,19415,ISDR
2020-08-20 13:58:00,16.0698,15.9500,15.9900,16.0298,21415,ISDR
2020-08-20 13:59:00,15.9793,15.8500,15.9500,15.8891,23430,ISDR
2020-08-20 14:00:00,15.7584,15.6800,15.6800,15.7484,24930,ISDR
2020-08-20 14:17:00,15.8425,15.8425,15.8425,15.8425,26938,ISDR
2020-08-20 14:49:00,16.0300,16.0300,16.0300,16.0300,27127,ISDR
2020-08-20 14:50:00,16.0400,16.0400,16.0400,16.0400,27227,ISDR
2020-08-20 15:05:00,15.9789,15.9789,15.9789,15.9789,28187,ISDR
2020-08-20 15:19:00,15.9500,15.9500,15.9500,15.9500,29208,ISDR
2020-08-20 15:39:00,15.8800,15.8800,15.8800,15.8800,29402,ISDR
2020-08-20 15:40:00,15.8500,15.8500,15.8500,15.8500,29940,ISDR
2020-08-20 15:41:00,16.1600,15.8500,15.8500,16.1600,31268,ISDR
2020-08-20 15:42:00,16.1300,16.0800,16.1300,16.0800,32790,ISDR
2020-08-20 15:43:00,16.3400,16.1000,16.1400,16.1000,33407,ISDR
2020-08-20 15:59:00,16.1650,16.1650,16.1650,16.1650,33599,ISDR
2020-08-21 09:37:00,16.1800,16.1800,16.1800,16.1800,237,ISDR
2020-08-21 09:39:00,16.1012,16.1012,16.1012,16.1012,637,ISDR
2020-08-21 09:40:00,16.1900,16.1900,16.1900,16.1900,837,ISDR
2020-08-21 09:41:00,16.3000,16.1900,16.1900,16.3000,2737,ISDR
2020-08-21 09:57:00,16.2643,16.2643,16.2643,16.2643,3741,ISDR
2020-08-21 10:06:00,16.6150,16.6150,16.6150,16.6150,3891,ISDR
2020-08-21 10:18:00,16.6227,16.6227,16.6227,16.6227,4136,ISDR
2020-08-21 10:50:00,16.7000,16.7000,16.7000,16.7000,4894,ISDR
2020-08-21 11:02:00,16.0000,15.9600,16.0000,15.9600,5261,ISDR
2020-08-21 11:09:00,16.0200,16.0200,16.0200,16.0200,5361,ISDR
2020-08-21 11:15:00,16.0100,16.0100,16.0100,16.0100,5540,ISDR
2020-08-21 11:16:00,15.9900,15.9629,15.9629,15.9900,6895,ISDR
2020-08-21 11:17:00,15.9400,15.8200,15.9400,15.8200,7932,ISDR
2020-08-21 11:28:00,15.9000,15.7500,15.9000,15.7500,8256,ISDR
2020-08-21 11:35:00,15.8200,15.8200,15.8200,15.8200,8361,ISDR
2020-08-21 11:38:00,16.0350,16.0350,16.0350,16.0350,8511,ISDR
2020-08-21 11:42:00,15.8100,15.7500,15.8100,15.7500,8716,ISDR
2020-08-21 11:48:00,16.1100,16.1000,16.1100,16.1000,9029,ISDR
2020-08-21 12:25:00,15.6500,15.6500,15.6500,15.6500,9879,ISDR
2020-08-21 12:26:00,15.5900,15.0700,15.5900,15.0700,12516,ISDR
2020-08-21 12:27:00,15.0800,15.0500,15.0800,15.0500,14118,ISDR
2020-08-21 12:28:00,15.3300,15.2700,15.3000,15.3300,16980,ISDR
2020-08-21 12:29:00,15.5700,15.5673,15.5673,15.5700,17362,ISDR
2020-08-21 12:33:00,15.3750,15.3750,15.3750,15.3750,17462,ISDR
2020-08-21 12:41:00,15.4300,15.4300,15.4300,15.4300,17617,ISDR
2020-08-21 12:47:00,15.5600,15.5600,15.5600,15.5600,18622,ISDR
2020-08-21 12:48:00,15.6800,15.5100,15.5600,15.6800,20323,ISDR
2020-08-21 12:49:00,15.7500,15.6600,15.6600,15.6800,21033,ISDR
2020-08-21 13:28:00,15.5100,15.5100,15.5100,15.5100,21563,ISDR
2020-08-21 13:32:00,15.4700,15.4000,15.4700,15.4000,21872,ISDR
2020-08-21 13:34:00,15.4000,15.4000,15.4000,15.4000,21982,ISDR
2020-08-21 13:57:00,15.5200,15.5200,15.5200,15.5200,22092,ISDR
2020-08-21 14:00:00,15.8000,15.8000,15.8000,15.8000,22192,ISDR
2020-08-21 14:06:00,15.5700,15.5700,15.5700,15.5700,22300,ISDR
2020-08-21 14:17:00,15.8000,15.8000,15.8000,15.8000,22711,ISDR
2020-08-21 14:27:00,15.9000,15.8600,15.8600,15.9000,23814,ISDR
2020-08-21 14:32:00,15.5300,15.5300,15.5300,15.5300,23914,ISDR
2020-08-21 14:48:00,15.5300,15.5300,15.5300,15.5300,24142,ISDR
2020-08-21 14:55:00,15.5300,15.5300,15.5300,15.5300,24242,ISDR
2020-08-21 15:12:00,15.5200,15.5200,15.5200,15.5200,25455,ISDR
2020-08-21 15:16:00,15.5300,15.5300,15.5300,15.5300,25755,ISDR
2020-08-21 15:18:00,15.5200,15.5200,15.5200,15.5200,25858,ISDR
2020-08-21 15:20:00,15.4000,15.4000,15.4000,15.4000,26063,ISDR
2020-08-21 15:21:00,15.3700,15.3100,15.3100,15.3700,26669,ISDR
2020-08-21 15:23:00,15.2100,15.2100,15.2100,15.2100,26775,ISDR
2020-08-21 15:26:00,15.4000,15.3700,15.3700,15.4000,27175,ISDR
2020-08-21 15:27:00,15.3700,15.3700,15.3700,15.3700,27275,ISDR
2020-08-21 15:29:00,15.2500,15.2500,15.2500,15.2500,27510,ISDR
2020-08-21 15:30:00,15.3850,15.3850,15.3850,15.3850,27660,ISDR
2020-08-21 15:35:00,15.6100,15.3850,15.3850,15.6100,27965,ISDR
2020-08-21 15:40:00,15.2600,15.2600,15.2600,15.2600,28075,ISDR
2020-08-21 15:45:00,15.3100,15.3100,15.3100,15.3100,28181,ISDR
2020-08-21 15:49:00,15.3100,15.3100,15.3100,15.3100,28294,ISDR
2020-08-21 15:55:00,15.3300,15.3300,15.3300,15.3300,28500,ISDR
2020-08-21 15:57:00,15.4500,15.3100,15.3100,15.4500,28710,ISDR
2020-08-21 15:59:00,15.3100,15.3100,15.3100,15.3100,29220,ISDR
2020-08-21 16:00:00,15.4499,15.3000,15.3200,15.3000,30343,ISDR
2020-08-24 09:31:00,15.7200,15.7200,15.7200,15.7200,1370,ISDR
2020-08-24 09:47:00,15.3501,15.3501,15.3501,15.3501,1791,ISDR
2020-08-24 09:50:00,15.8299,15.7200,15.7200,15.8299,4191,ISDR
2020-08-24 09:51:00,15.8699,15.7200,15.7200,15.8699,4849,ISDR
2020-08-24 09:53:00,16.1000,16.0000,16.1000,16.0000,7263,ISDR
2020-08-24 09:59:00,15.9000,15.8900,15.8900,15.9000,7524,ISDR
2020-08-24 10:00:00,15.8000,15.8000,15.8000,15.8000,8534,ISDR
2020-08-24 10:01:00,15.8000,15.8000,15.8000,15.8000,8834,ISDR
2020-08-24 10:05:00,16.1000,16.1000,16.1000,16.1000,10004,ISDR
2020-08-24 10:14:00,15.5000,15.5000,15.5000,15.5000,10139,ISDR
2020-08-24 10:15:00,15.7100,15.7100,15.7100,15.7100,10511,ISDR
2020-08-24 10:18:00,15.7000,15.7000,15.7000,15.7000,11611,ISDR
2020-08-24 10:29:00,15.8495,15.8495,15.8495,15.8495,13581,ISDR
2020-08-24 10:32:00,15.6500,15.6500,15.6500,15.6500,13684,ISDR
2020-08-24 10:34:00,15.4900,15.3900,15.4900,15.3900,13984,ISDR
2020-08-24 10:42:00,16.1100,16.1100,16.1100,16.1100,14098,ISDR
2020-08-24 10:45:00,16.1500,16.1500,16.1500,16.1500,14284,ISDR
2020-08-24 10:49:00,15.8000,15.8000,15.8000,15.8000,14427,ISDR
2020-08-24 10:51:00,15.8957,15.8957,15.8957,15.8957,14527,ISDR
2020-08-24 10:52:00,15.9400,15.7001,15.9100,15.8000,15627,ISDR
2020-08-24 10:53:00,15.7000,15.5500,15.7000,15.5500,16127,ISDR
2020-08-24 10:54:00,15.3500,15.3000,15.3500,15.3000,16479,ISDR
2020-08-24 10:55:00,15.2800,15.2800,15.2800,15.2800,16579,ISDR
2020-08-24 10:56:00,15.2000,15.1900,15.1900,15.1900,18405,ISDR
2020-08-24 10:58:00,15.3800,15.3800,15.3800,15.3800,18715,ISDR
2020-08-24 11:03:00,15.7900,15.5000,15.7005,15.7900,22615,ISDR
2020-08-24 11:04:00,15.4100,15.4000,15.4100,15.4000,23192,ISDR
2020-08-24 11:05:00,15.6000,15.4000,15.4000,15.5400,25127,ISDR
2020-08-24 11:06:00,15.6000,15.2782,15.2782,15.6000,30127,ISDR
2020-08-24 11:07:00,15.7000,15.7000,15.7000,15.7000,30427,ISDR
2020-08-24 11:10:00,15.9400,15.9400,15.9400,15.9400,30533,ISDR
2020-08-24 11:11:00,16.1193,15.7100,16.1193,15.9150,33223,ISDR
2020-08-24 11:12:00,15.9413,15.7000,15.9413,15.7182,41733,ISDR
2020-08-24 11:21:00,16.1023,16.1023,16.1023,16.1023,42733,ISDR
2020-08-24 11:24:00,15.9000,15.9000,15.9000,15.9000,42933,ISDR
2020-08-24 11:34:00,15.9000,15.8600,15.8600,15.9000,43289,ISDR
2020-08-24 11:37:00,15.9000,15.9000,15.9000,15.9000,43389,ISDR
2020-08-24 11:45:00,15.9000,15.9000,15.9000,15.9000,43589,ISDR
2020-08-24 11:55:00,15.9000,15.9000,15.9000,15.9000,43812,ISDR
2020-08-24 12:06:00,16.1600,16.0800,16.0800,16.1600,44126,ISDR
2020-08-24 12:11:00,15.8020,15.7280,15.7280,15.8020,44926,ISDR
2020-08-24 12:16:00,16.1000,15.9750,15.9750,16.1000,45126,ISDR
2020-08-24 12:18:00,15.9500,15.8900,15.9500,15.8900,45432,ISDR
2020-08-24 12:21:00,15.9750,15.8001,15.9750,15.8001,45682,ISDR
2020-08-24 12:22:00,15.8000,15.8000,15.8000,15.8000,45782,ISDR
2020-08-24 12:23:00,15.6900,15.6900,15.6900,15.6900,47703,ISDR
2020-08-24 12:24:00,15.9300,15.6900,15.6900,15.9300,49033,ISDR
2020-08-24 12:30:00,16.1900,16.1900,16.1900,16.1900,49133,ISDR
2020-08-24 12:31:00,16.0550,16.0550,16.0550,16.0550,49273,ISDR
2020-08-24 12:37:00,16.0000,16.0000,16.0000,16.0000,49473,ISDR
2020-08-24 12:47:00,16.0000,16.0000,16.0000,16.0000,49673,ISDR
2020-08-24 12:56:00,16.1900,16.1000,16.1900,16.1000,49888,ISDR
2020-08-24 12:57:00,16.0650,16.0650,16.0650,16.0650,50088,ISDR
2020-08-24 12:58:00,16.1000,16.1000,16.1000,16.1000,50288,ISDR
2020-08-24 13:08:00,16.1000,16.1000,16.1000,16.1000,50488,ISDR
2020-08-24 13:19:00,16.1000,16.1000,16.1000,16.1000,50693,ISDR
2020-08-24 13:20:00,16.1500,16.1500,16.1500,16.1500,50793,ISDR
2020-08-24 13:26:00,16.1000,16.1000,16.1000,16.1000,50893,ISDR
2020-08-24 13:27:00,16.3600,16.1000,16.1900,16.3600,51973,ISDR
2020-08-24 13:29:00,16.3000,16.3000,16.3000,16.3000,52173,ISDR
2020-08-24 13:38:00,16.5000,16.5000,16.5000,16.5000,52348,ISDR
2020-08-24 13:39:00,16.5400,16.5000,16.5000,16.5400,52863,ISDR
2020-08-24 13:40:00,16.5500,16.5500,16.5500,16.5500,53153,ISDR
2020-08-24 13:41:00,16.7000,16.7000,16.7000,16.7000,53268,ISDR
2020-08-24 13:45:00,16.7000,16.7000,16.7000,16.7000,53468,ISDR
2020-08-24 13:47:00,16.5550,16.5550,16.5550,16.5550,53568,ISDR
2020-08-24 13:49:00,16.5400,16.5000,16.5000,16.5400,53836,ISDR
2020-08-24 13:50:00,16.5000,16.5000,16.5000,16.5000,54226,ISDR
2020-08-24 14:00:00,16.6000,16.6000,16.6000,16.6000,54426,ISDR
2020-08-24 14:08:00,16.5200,16.5200,16.5200,16.5200,54528,ISDR
2020-08-24 14:11:00,16.6000,16.6000,16.6000,16.6000,54728,ISDR
2020-08-24 14:21:00,16.6000,16.6000,16.6000,16.6000,54989,ISDR
2020-08-24 14:28:00,16.5750,16.5750,16.5750,16.5750,55174,ISDR
2020-08-24 14:32:00,16.6300,16.5000,16.5000,16.5000,56678,ISDR
2020-08-24 14:37:00,16.4000,16.4000,16.4000,16.4000,56878,ISDR
2020-08-24 14:45:00,16.3000,16.1800,16.3000,16.1800,57478,ISDR
2020-08-24 14:47:00,16.1900,16.1200,16.1200,16.1200,59095,ISDR
2020-08-24 14:57:00,16.5300,16.5001,16.5300,16.5001,59300,ISDR
2020-08-24 14:58:00,16.5000,16.5000,16.5000,16.5000,59500,ISDR
2020-08-24 15:08:00,16.5000,16.5000,16.5000,16.5000,59750,ISDR
2020-08-24 15:13:00,16.5400,16.5400,16.5400,16.5400,60090,ISDR
2020-08-24 15:15:00,16.5000,16.5000,16.5000,16.5000,60381,ISDR
2020-08-24 15:16:00,16.5000,16.4400,16.5000,16.4400,61132,ISDR
2020-08-24 15:21:00,16.1800,16.1800,16.1800,16.1800,61335,ISDR
2020-08-24 15:29:00,16.2500,16.1293,16.1293,16.2500,61996,ISDR
2020-08-24 15:40:00,16.4500,16.3000,16.3000,16.4500,63605,ISDR
2020-08-24 15:41:00,16.4900,16.3700,16.3700,16.4900,64005,ISDR
2020-08-24 15:47:00,16.8000,16.8000,16.8000,16.8000,64288,ISDR
2020-08-24 15:48:00,16.7550,16.7100,16.7200,16.7101,64843,ISDR
2020-08-24 15:49:00,16.7000,16.6000,16.7000,16.6000,65891,ISDR
2020-08-24 15:51:00,16.6500,16.6500,16.6500,16.6500,66101,ISDR
2020-08-24 15:56:00,16.8000,16.7000,16.7000,16.8000,66701,ISDR
2020-08-24 15:57:00,16.7500,16.7400,16.7500,16.7400,67051,ISDR
2020-08-24 15:58:00,16.7000,16.6901,16.7000,16.6901,67251,ISDR
2020-08-24 16:00:00,16.7000,16.5000,16.6900,16.7000,67667,ISDR
2020-08-25 09:31:00,17.0800,17.0800,17.0800,17.0800,1453,ISDR
2020-08-25 09:33:00,16.7000,16.7000,16.7000,16.7000,1953,ISDR
2020-08-25 09:34:00,17.2150,16.7000,16.7000,17.2150,3229,ISDR
2020-08-25 09:44:00,17.3000,17.2900,17.2900,17.3000,3998,ISDR
2020-08-25 09:51:00,17.3254,17.3254,17.3254,17.3254,4515,ISDR
2020-08-25 09:53:00,17.2700,17.2700,17.2700,17.2700,4715,ISDR
2020-08-25 09:54:00,17.4150,17.2500,17.2700,17.2500,5815,ISDR
2020-08-25 09:55:00,17.1500,17.1500,17.1500,17.1500,6420,ISDR
2020-08-25 09:56:00,17.1600,17.1500,17.1600,17.1500,6631,ISDR
2020-08-25 09:57:00,17.1100,17.0000,17.1000,17.0100,8328,ISDR
2020-08-25 09:58:00,16.8532,16.8532,16.8532,16.8532,8928,ISDR
2020-08-25 10:02:00,16.7900,16.7900,16.7900,16.7900,9035,ISDR
2020-08-25 10:03:00,16.7500,16.7300,16.7500,16.7300,9340,ISDR
2020-08-25 10:04:00,16.5100,16.5100,16.5100,16.5100,9450,ISDR
2020-08-25 10:05:00,16.7500,16.7400,16.7400,16.7500,10795,ISDR
2020-08-25 10:06:00,17.0000,16.8000,16.8000,17.0000,11530,ISDR
2020-08-25 10:07:00,17.0000,17.0000,17.0000,17.0000,12990,ISDR
2020-08-25 10:17:00,17.0100,17.0000,17.0100,17.0000,13200,ISDR
2020-08-25 10:20:00,16.8000,16.8000,16.8000,16.8000,13660,ISDR
2020-08-25 10:21:00,16.8900,16.8000,16.8200,16.8900,14432,ISDR
2020-08-25 10:22:00,16.8500,16.8500,16.8500,16.8500,14732,ISDR
2020-08-25 10:31:00,16.7000,16.7000,16.7000,16.7000,15027,ISDR
2020-08-25 10:32:00,16.6500,16.6500,16.6500,16.6500,15632,ISDR
2020-08-25 10:58:00,16.4800,16.4800,16.4800,16.4800,15747,ISDR
2020-08-25 11:00:00,16.5600,16.3500,16.5600,16.3500,17357,ISDR
2020-08-25 11:01:00,16.2500,16.1700,16.2500,16.1700,17882,ISDR
2020-08-25 11:04:00,16.0100,16.0100,16.0100,16.0100,18300,ISDR
2020-08-25 11:05:00,16.1900,15.9500,15.9500,16.1900,19805,ISDR
2020-08-25 11:06:00,16.3200,16.1900,16.1900,16.3200,20860,ISDR
2020-08-25 11:10:00,16.5500,16.4413,16.4413,16.5500,21235,ISDR
2020-08-25 11:16:00,16.5300,16.4000,16.4700,16.4000,22238,ISDR
2020-08-25 11:19:00,16.2500,16.2500,16.2500,16.2500,22623,ISDR
2020-08-25 11:26:00,16.2800,16.2800,16.2800,16.2800,23603,ISDR
2020-08-25 11:27:00,16.3300,16.0400,16.2800,16.3300,25198,ISDR
2020-08-25 11:28:00,16.4100,16.2900,16.2900,16.4100,25918,ISDR
2020-08-25 11:53:00,16.6100,16.6000,16.6000,16.6100,26825,ISDR
2020-08-25 11:54:00,16.6300,16.6200,16.6300,16.6200,27176,ISDR
2020-08-25 12:03:00,16.3800,16.3800,16.3800,16.3800,27456,ISDR
2020-08-25 12:04:00,16.3800,16.3800,16.3800,16.3800,27556,ISDR
2020-08-25 12:05:00,16.3800,16.3800,16.3800,16.3800,27656,ISDR
2020-08-25 12:06:00,16.4100,16.3900,16.3900,16.4100,27956,ISDR
2020-08-25 12:07:00,16.5700,16.5700,16.5700,16.5700,28062,ISDR
2020-08-25 12:20:00,16.9300,16.9300,16.9300,16.9300,28162,ISDR
2020-08-25 12:42:00,16.6500,16.6500,16.6500,16.6500,28462,ISDR
2020-08-25 12:43:00,16.6600,16.3900,16.6500,16.3900,29862,ISDR
2020-08-25 12:51:00,16.4100,16.4100,16.4100,16.4100,30172,ISDR
2020-08-25 12:52:00,16.3400,16.3400,16.3400,16.3400,30632,ISDR
2020-08-25 13:19:00,16.4189,16.4189,16.4189,16.4189,30882,ISDR
2020-08-25 13:40:00,16.5400,16.5400,16.5400,16.5400,30982,ISDR
2020-08-25 13:42:00,16.3950,16.3950,16.3950,16.3950,31082,ISDR
2020-08-25 14:11:00,16.4971,16.4971,16.4971,16.4971,31383,ISDR
2020-08-25 14:12:00,16.4850,16.4850,16.4850,16.4850,31536,ISDR
2020-08-25 14:14:00,16.3900,16.2500,16.3700,16.2500,32779,ISDR
2020-08-25 14:17:00,16.2900,16.2900,16.2900,16.2900,32934,ISDR
2020-08-25 14:18:00,16.0550,16.0550,16.0550,16.0550,33034,ISDR
2020-08-25 14:22:00,16.0600,16.0600,16.0600,16.0600,33134,ISDR
2020-08-25 14:41:00,16.1750,16.1745,16.1745,16.1750,33539,ISDR
2020-08-25 14:42:00,16.2300,16.2300,16.2300,16.2300,33639,ISDR
2020-08-25 14:47:00,16.2450,16.2450,16.2450,16.2450,33819,ISDR
2020-08-25 15:07:00,16.3000,16.2500,16.3000,16.2500,34548,ISDR
2020-08-25 15:09:00,16.2500,16.2500,16.2500,16.2500,34734,ISDR
2020-08-25 15:13:00,16.2231,16.2231,16.2231,16.2231,34880,ISDR
2020-08-25 15:14:00,16.2231,16.2231,16.2231,16.2231,34996,ISDR
2020-08-25 15:15:00,16.2270,16.2270,16.2270,16.2270,35260,ISDR
2020-08-25 15:43:00,16.2600,16.2600,16.2600,16.2600,35832,ISDR
2020-08-25 15:47:00,16.2600,16.2600,16.2600,16.2600,36010,ISDR
2020-08-25 15:50:00,16.2350,16.2350,16.2350,16.2350,36759,ISDR
2020-08-25 15:57:00,16.1800,16.1800,16.1800,16.1800,37199,ISDR
2020-08-25 15:58:00,16.2786,16.2786,16.2786,16.2786,37709,ISDR
2020-08-25 16:00:00,16.2800,16.2200,16.2200,16.2800,38251,ISDR
2020-08-26 09:31:00,16.2300,16.2300,16.2300,16.2300,113,ISDR
2020-08-26 09:33:00,16.5100,16.3400,16.5100,16.3400,613,ISDR
2020-08-26 09:34:00,16.8300,16.5000,16.8300,16.5000,1213,ISDR
2020-08-26 09:35:00,16.3823,16.2400,16.3823,16.2400,1513,ISDR
2020-08-26 09:39:00,16.2400,16.2000,16.2000,16.2400,1856,ISDR
2020-08-26 09:40:00,16.3000,16.2900,16.3000,16.2900,2056,ISDR
2020-08-26 09:42:00,16.3500,16.3500,16.3500,16.3500,2309,ISDR
2020-08-26 09:50:00,16.3400,16.3400,16.3400,16.3400,2442,ISDR
2020-08-26 09:51:00,16.3500,16.3500,16.3500,16.3500,2542,ISDR
2020-08-26 09:55:00,16.4400,16.3500,16.3500,16.4300,3445,ISDR
2020-08-26 09:56:00,16.5000,16.4400,16.4400,16.5000,3645,ISDR
2020-08-26 10:04:00,16.7600,16.7600,16.7600,16.7600,3825,ISDR
2020-08-26 10:05:00,16.6350,16.6350,16.6350,16.6350,3977,ISDR
2020-08-26 10:30:00,16.5600,16.5600,16.5600,16.5600,4252,ISDR
2020-08-26 10:33:00,16.5900,16.5800,16.5800,16.5900,4572,ISDR
2020-08-26 10:34:00,16.5400,16.5400,16.5400,16.5400,4971,ISDR
2020-08-26 10:38:00,16.5600,16.5600,16.5600,16.5600,5243,ISDR
2020-08-26 10:39:00,16.5400,16.5400,16.5400,16.5400,5353,ISDR
2020-08-26 10:40:00,16.4600,16.4000,16.4600,16.4000,5663,ISDR
2020-08-26 10:42:00,16.3500,16.2400,16.3500,16.2400,6303,ISDR
2020-08-26 10:43:00,16.3200,16.2900,16.2900,16.3200,6503,ISDR
2020-08-26 10:52:00,16.3587,16.3421,16.3421,16.3587,10400,ISDR
2020-08-26 10:53:00,16.5050,16.3450,16.3450,16.5050,14500,ISDR
2020-08-26 10:56:00,16.3900,16.3200,16.3900,16.3200,15100,ISDR
2020-08-26 10:59:00,16.5800,16.3500,16.3500,16.5800,16953,ISDR
